customer_id,customer_name,gender_cd,gender,birth_day,age,postal_cd,address,application_store_cd,application_date,status_cd
CS002514000122,Michiko Otsuka,1,Male,1965-08-01,53,185-0013,"Kokubunji -shi, Tokyo Nishiki Kokubo",S13002,20161211,4-20100509-2
CS035511000068,Shoko Uehara,1,Male,1965-06-02,53,168-0073,"Shimotaka well, Suginami -ku, Tokyo",S13035,20151123,0-00000000-0
CS005614000015,Yuichi Shoji,9,Unknown,1952-03-19,67,165-0035,"Shirasagi, Nakano -ku, Tokyo",S13005,20151011,0-00000000-0
CS014302000009,Hidetaka Fujisaki,0,Female,1985-10-08,33,263-0051,"Sono -cho, Inage -ku, Chiba -shi, Chiba",S12014,20141228,0-00000000-0
CS029412000112,Tamaki Hosoi,1,Male,1975-10-13,43,134-0003,"Harue -cho, Edogawa -ku, Tokyo",S12029,20141011,7-20090621-6
CS031615000042,Megumi Kaneda,1,Male,1954-01-03,65,160-0023,"Nishi -Shinjuku, Shinjuku -ku, Tokyo",S13031,20150508,0-00000000-0
CS033415000251,Cool Okura,1,Male,1976-11-10,42,246-0025,"Akuwanishi, Seya -ku, Yokohama -shi, Kanagawa",S14033,20150526,E-20100424-D
CS008714000007,Haruka Ishii,1,Male,1941-02-11,78,157-0066,"Seijo, Setagaya -ku, Tokyo",S13008,20150706,0-00000000-0
CS029512000141,Maki Shimamura,1,Male,1960-12-08,58,134-0013,"Edogawa -ku, Tokyo Edogawa",S12029,20150820,4-20080708-5
CS023613000006,Ryo nozaki,9,Unknown,1949-04-13,69,210-0841,"Kawasaki -shi, Kawasaki -ku, Kanagawa, Watada Mukai -cho",S14023,20150322,0-00000000-0
CS002612000310,Kyoko Yanagida,1,Male,1954-01-15,65,186-0002,Tokyo Kunitachi City East,S13002,20170706,0-00000000-0
CS004215000047,Ari Ando,1,Male,1997-08-27,21,167-0021,"Igusa, Suginami -ku, Tokyo",S13004,20150221,C-20100417-8
CS024513000055,Haruka Otsuka,1,Male,1959-01-12,60,214-0036,"Minaminata, Tama -ku, Kawasaki City, Kanagawa Prefecture",S14024,20150607,4-20100906-6
CS006513000112,Fukushi Shibori,1,Male,1961-07-19,57,224-0062,"Kuzugaya, Tsuzuki -ku, Yokohama City, Kanagawa Prefecture",S14006,20151221,2-20090202-2
CS017711000013,Yoko Sakaguchi,1,Male,1947-04-15,71,166-0004,"Asaya Minami, Suginami -ku, Tokyo",S13017,20150108,0-00000000-0
CS031413000056,Nana Kawahara,1,Male,1975-04-06,43,151-0071,"Honmachi, Shibuya -ku, Tokyo",S13031,20150530,0-00000000-0
CS014712000037,Mia Murayama,1,Male,1945-06-16,73,264-0024,"Takabu -cho, Wakaba -ku, Chiba -shi, Chiba",S12014,20150429,0-00000000-0
CS005413000328,Megiko Ishii,1,Male,1973-04-29,45,167-0031,"Motomonuma, Suginami -ku, Tokyo",S13005,20170726,0-00000000-0
CS008413000111,Small city sand,1,Male,1970-05-30,48,157-0066,"Seijo, Setagaya -ku, Tokyo",S13008,20150721,0-00000000-0
CS014415000077,Mayuko Matsui,1,Male,1976-02-01,43,263-0025,"Anagawa -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150923,F-20100903-F
CS020313000013,Yoshino Oda,1,Male,1985-01-29,34,114-0034,"Kita -ku, Kita -ku, Tokyo",S13020,20150326,0-00000000-0
CS032412000045,Sayaka Nakai,1,Male,1974-02-10,45,210-0006,"Kawasaki -ku, Kawasaki -shi, Kanagawa",S13032,20160206,A-20100425-5
CS002502000113,Abe Jiaki,0,Female,1960-07-07,58,187-0011,"Suzuki -cho, Kodaira, Tokyo",S13002,20170616,0-00000000-0
CS008514000053,Nao Ishikawa,1,Male,1964-05-20,54,157-0066,"Seijo, Setagaya -ku, Tokyo",S13008,20150821,B-20100718-B
CS040615000129,Aya Hamaguchi,1,Male,1957-11-16,61,226-0026,"Nagatsuda -cho, Midori -ku, Yokohama -shi, Kanagawa",S14040,20150502,B-20100705-6
CS033514000105,Kyoko Hiraoka,1,Male,1965-06-15,53,246-0038,"Miyazawa, Seya -ku, Yokohama -shi, Kanagawa",S14033,20150514,8-20090730-9
CS021612000032,Ai Yanagihara,1,Male,1953-04-14,65,259-1124,"Kamihiraama, Isehara City, Kanagawa Prefecture",S14021,20150512,9-20100628-7
CS037701000008,Yu Yonekura,0,Female,1942-04-20,76,136-0072,"Oshima, Koto -ku, Tokyo",S13037,20151128,0-00000000-0
CS012515000171,Ikue Nishitani,1,Male,1961-02-25,58,231-0825,"Honmaki gate, Naka -ku, Yokohama -shi, Kanagawa",S14012,20141106,C-20100811-F
CS001404000044,Yujiro Takai,0,Female,1972-12-04,46,144-0054,"Shin -Kamata, Ota -ku, Tokyo",S13001,20170605,0-00000000-0
CS027413000024,Ai Kosugi,1,Male,1974-05-28,44,251-0052,"Fujisawa, Fujisawa City, Kanagawa Prefecture",S14027,20151021,0-00000000-0
CS001402000041,Drilling,0,Female,1969-09-11,49,212-0058,"Kashimada, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13001,20150414,0-00000000-0
CS004612000058,Princess Kosugi,1,Male,1949-09-09,69,179-0084,"Hikawadai, Nerima -ku, Tokyo",S13004,20150625,0-00000000-0
CS034413000191,Ryunosuke Noguchi,9,Unknown,1977-02-05,42,216-0001,"Nogawa, Miyamae -ku, Kawasaki City, Kanagawa Prefecture",S14034,20150622,7-20090223-5
CS038813000006,Miyuki Toshima,1,Male,1931-01-07,88,134-0084,"Higashi Kasai, Edogawa -ku, Tokyo",S13038,20150603,0-00000000-0
CS022615000141,Rie Kasai,1,Male,1950-03-11,69,249-0001,"Hisegi, Zushi City, Kanagawa Prefecture",S14022,20150601,C-20090928-A
CS023515000166,Saki Nagai,1,Male,1959-02-15,60,144-0046,"Higashi Rokugo, Ota -ku, Tokyo",S14023,20150221,E-20101009-E
CS010311000001,Reina Ishikura,1,Male,1980-11-13,38,230-0073,"Tsurumi -ku, Yokohama -shi, Kanagawa Shishigaya",S14010,20151106,D-20080917-9
CS001512000453,Mina Uehara,1,Male,1959-08-14,59,212-0011,"Yuki -cho, Kawasaki -shi, Kanagawa",S13001,20170629,0-00000000-0
CS019511000022,Hikari Abe,1,Male,1966-06-12,52,174-0061,"Ohara -cho, Itabashi -ku, Tokyo",S13019,20150315,0-00000000-0
CS013301000006,Hidetaka Murai,0,Female,1980-05-26,38,262-0018,"Hatamachi, Hanamigawa -ku, Chiba City, Chiba Prefecture",S12013,20150907,0-00000000-0
CS042311000001,Mahiru Yoshii,1,Male,1982-03-05,37,230-0053,"Daikoku -cho, Tsurumi -ku, Yokohama -shi, Kanagawa",S14042,20160830,5-20100521-9
CS004613000341,Saki Hamamoto,1,Male,1954-03-19,65,165-0035,"Shirasagi, Nakano -ku, Tokyo",S13004,20170308,0-00000000-0
CS037413000155,Nao Kase,1,Male,1976-12-02,42,136-0076,"Minami sand in Koto -ku, Tokyo",S13037,20151126,0-00000000-0
CS030315000179,Rinako Oya,1,Male,1983-04-17,35,272-0025,"Owada, Ichikawa City, Chiba Prefecture",S12030,20160210,0-00000000-0
CS028213000058,Mayuko Terashima,1,Male,1997-12-17,21,246-0025,"Akuwanishi, Seya -ku, Yokohama -shi, Kanagawa",S14028,20180806,0-00000000-0
CS002515000164,Erika car,1,Male,1961-07-07,57,185-0023,"Nishimotocho, Kokubunji -shi, Tokyo",S13002,20141204,6-20100529-7
CS003415000269,Chikako Kitada,1,Male,1971-04-13,47,182-0014,"Shibasaki, Chofu City, Tokyo",S13003,20160822,B-20100519-B
CS006405000014,Akira Koyanagi,0,Female,1970-04-05,48,224-0053,"Ikebe -cho, Tsuzuki -ku, Yokohama -shi, Kanagawa",S14006,20170518,0-00000000-0
CS024412000085,Ai Kosuga,1,Male,1970-01-07,49,214-0014,"Noborito, Tama -ku, Kawasaki City, Kanagawa Prefecture",S14024,20150215,0-00000000-0
CS014414000136,Manami Kaneshiro,1,Male,1972-07-10,46,263-0051,"Sono -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150816,D-20100408-B
CS014312000039,Ryo Owada,1,Male,1985-02-07,34,263-0002,"Sanno -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150923,0-00000000-0
CS030315000143,Satomi multi,1,Male,1979-09-21,39,272-0025,"Owada, Ichikawa City, Chiba Prefecture",S12030,20150603,0-00000000-0
CS010415000121,Mika Ogawa,1,Male,1976-06-26,42,222-0013,"Nishikigaoka, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20151001,F-20100410-E
CS028714000032,Michiko Yasui,1,Male,1943-09-28,75,246-0025,"Akuwanishi, Seya -ku, Yokohama -shi, Kanagawa",S14028,20150402,0-00000000-0
CS025512000140,Sachie Umezawa,1,Male,1964-01-22,55,242-0022,"Yanagibashi Bridge, Yamato City, Kanagawa Prefecture",S14025,20151002,9-20090504-6
CS033213000061,Yui Itagaki,1,Male,1993-11-07,25,246-0032,"Minamidai, Seya -ku, Yokohama -shi, Kanagawa",S14033,20150519,0-00000000-0
CS004612000036,Yu Toyoda,1,Male,1949-09-28,69,176-0021,"Nukii, Nerima -ku, Tokyo",S13004,20150330,0-00000000-0
CS006412000143,Hiromi Moriyama,1,Male,1977-02-19,42,224-0034,"Katsuta -cho, Chikushi -ku, Yokohama -shi, Kanagawa",S14006,20150814,0-00000000-0
CS003313000502,Kaori Miki,1,Male,1987-09-02,31,201-0003,"Izumi Honcho, Komae City, Tokyo",S13003,20170613,0-00000000-0
CS001412000120,Yuki Motoyama,1,Male,1971-09-30,47,210-0827,"Yotsuya Shimocho, Kawasaki -ku, Kawasaki City, Kanagawa Prefecture",S13001,20150328,0-00000000-0
CS016414000039,Nanami Okochi,1,Male,1977-12-02,41,184-0004,"Honmachi, Koganei City, Tokyo",S13016,20150225,C-20100825-C
CS039412000182,Kaoru Hori,1,Male,1972-04-10,46,168-0073,"Shimotaka well, Suginami -ku, Tokyo",S13039,20160130,2-20080923-4
CS001512000173,Kaoru Fujiki,1,Male,1960-05-16,58,212-0051,"Higashiko Market, Yuki -ku, Kawasaki -shi, Kanagawa",S13001,20160607,8-20091206-2
CS010715000009,Shihori Kaneshiro,1,Male,1942-08-27,76,222-0012,"Fujizuka, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150416,0-00000000-0
CS035602000023,Ayukiya Koyanagi,0,Female,1951-11-17,67,158-0097,"Yoga, Setagaya -ku, Tokyo",S13035,20150611,0-00000000-0
CS004612000156,Pupil of Ogiwara,1,Male,1954-09-15,64,177-0034,"Fujimidai, Nerima -ku, Tokyo",S13004,20160823,0-00000000-0
CS038305000004,Sakamoto Ukyo,0,Female,1982-12-30,36,134-0085,"Minami Kasai, Edogawa -ku, Tokyo",S13038,20150915,D-20101015-C
CS031513000096,Otsuki Santa Maria,1,Male,1963-09-12,55,151-0071,"Honmachi, Shibuya -ku, Tokyo",S13031,20150716,8-20100823-B
CS015415000034,Yu Uehara,1,Male,1974-03-31,45,135-0016,"Toyo, Koto -ku, Tokyo",S13015,20150812,E-20100824-E
CS004412000188,Natsuki Miyake,1,Male,1976-06-13,42,171-0051,"Nagasaki, Toshima -ku, Tokyo",S13004,20150615,0-00000000-0
CS010412000049,Harumi Yoshiwara,1,Male,1976-07-08,42,222-0026,"Shinohara -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20150511,0-00000000-0
CS004513000739,Kaori Kikuchi,9,Unknown,1959-09-03,59,176-0023,"Nakamura Kita, Nerima -ku, Tokyo",S13004,20180408,0-00000000-0
CS006315000159,Kurita Asuka,1,Male,1984-05-03,34,224-0053,"Ikebe -cho, Tsuzuki -ku, Yokohama -shi, Kanagawa",S14006,20150517,A-20080215-2
CS023403000019,Hiroyuki Nagai,0,Female,1976-08-28,42,212-0005,"Tate at Sachi -ku, Kawasaki City, Kanagawa Prefecture",S14023,20160122,0-00000000-0
CS001612000316,Hamaguchi Santa Maria,1,Male,1951-03-25,68,210-0015,"Minamicho, Kawasaki -ku, Kawasaki City, Kanagawa Prefecture",S13001,20180115,0-00000000-0
CS002401000018,Kazunori Sugawara,0,Female,1977-05-22,41,189-0012,"Hagiyama -cho, Higashimurayama City, Tokyo",S13002,20150320,0-00000000-0
CS032411000048,Yui Kitazawa,1,Male,1976-12-29,42,212-0058,"Kashimada, Sachi -ku, Kawasaki City, Kanagawa Prefecture",S13032,20160209,3-20100101-5
CS004813000013,Toshiya Mikami,9,Unknown,1934-06-19,84,165-0031,"Kami -Saginomiya, Nakano -ku, Tokyo",S13004,20151107,0-00000000-0
CS040611000016,Chinatsu Kamei,1,Male,1951-11-10,67,285-0843,"Nakashizu, Sakura City, Chiba Prefecture",S14040,20150615,0-00000000-0
CS021312000098,Tsukamoto Sora,1,Male,1980-04-21,38,259-1103,"Sannomiya, Isehara City, Kanagawa Prefecture",S14021,20150903,0-00000000-0
CS028513000079,Erika Hamaguchi,1,Male,1964-02-26,55,246-0021,"Futatsuhashi -cho, Seya -ku, Yokohama -shi, Kanagawa",S14028,20151225,7-20100613-B
CS016414000040,Maho Yamauchi,1,Male,1970-02-27,49,184-0003,"Midoricho, Koganei -shi, Tokyo",S13016,20150509,E-20100821-D
CS002313000272,Risa Motobashi,1,Male,1983-05-30,35,185-0024,"Izumi -cho, Kokubunji, Tokyo",S13002,20160703,0-00000000-0
CS021714000030,Hanako Yaguchi,1,Male,1942-12-08,76,259-1133,"Higashi Otake, Isehara City, Kanagawa Prefecture",S14021,20150325,0-00000000-0
CS040313000013,Miho Igarashi,1,Male,1980-10-07,38,226-0026,"Nagatsuda -cho, Midori -ku, Yokohama -shi, Kanagawa",S14040,20151029,0-00000000-0
CS021512000049,Ruria Tamura,1,Male,1962-02-12,57,259-1116,"Ishida, Isehara City, Kanagawa Prefecture",S14021,20150514,6-20100314-9
CS024414000072,Apricot,1,Male,1976-02-13,43,214-0036,"Minaminata, Tama -ku, Kawasaki City, Kanagawa Prefecture",S14024,20150412,E-20100908-E
CS003412000374,Haruka Yamagami,1,Male,1974-05-09,44,182-0001,"Midorigaoka, Chofu City, Tokyo",S13003,20160324,2-20090209-2
CS038412000232,Miwa picking,1,Male,1969-07-31,49,134-0084,"Higashi Kasai, Edogawa -ku, Tokyo",S13038,20180826,0-00000000-0
CS005405000011,Kotaro Takigawa,0,Female,1969-07-24,49,177-0034,"Fujimidai, Nerima -ku, Tokyo",S13005,20160207,0-00000000-0
CS052515000003,Kyoko Fujikawa,1,Male,1961-09-03,57,194-0022,"Morino, Machida City, Tokyo",S13052,20180919,0-00000000-0
CS026415000069,Asuka Nishimoto,1,Male,1973-02-25,46,251-0044,"Fujisawa City, Kanagawa Prefecture Tsujido Taihidai",S14026,20150811,E-20100922-F
CS031515000206,Sachie Yoshiwara,1,Male,1961-08-19,57,151-0065,"Oyama -cho, Shibuya -ku, Tokyo",S13031,20160114,D-20091210-B
CS005711000009,Reiko Kosugi,1,Male,1939-08-06,79,177-0041,"Shakujii -cho, Nerima -ku, Tokyo",S13005,20150305,0-00000000-0
CS037205000004,Homeno Homeno,0,Female,1993-04-01,25,135-0011,"Ogihashi, Koto -ku, Tokyo",S13037,20151230,C-20090415-A
CS020813000004,Haruka Maeda,1,Male,1936-08-28,82,114-0034,"Kita -ku, Kita -ku, Tokyo",S13020,20150216,0-00000000-0
CS030512000129,Natsumi Ishii,1,Male,1965-07-08,53,270-2222,"Takatsuka Nitta, Matsudo City, Chiba Prefecture",S12030,20150104,3-20090504-5
CS039313000150,Sachie Nishii,1,Male,1981-09-21,37,166-0004,"Asaya Minami, Suginami -ku, Tokyo",S13039,20150706,0-00000000-0
CS031512000188,Ryo Ishikawa,1,Male,1967-04-11,51,151-0073,"Sasazuka, Shibuya -ku, Tokyo",S13031,20171023,0-00000000-0
CS027415000109,Aya Shishido,1,Male,1975-05-25,43,251-0016,"Maitreji Temple, Fujisawa City, Kanagawa Prefecture",S14027,20151121,D-20100914-D
CS021513000108,Risa Matsui,1,Male,1966-11-06,52,259-1141,"Kamikasuya, Isehara City, Kanagawa Prefecture",S14021,20150304,4-20080922-7
CS010412000221,Hayashi Kawase,9,Unknown,1970-05-07,48,222-0023,"Nakamotohara, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20160725,0-00000000-0
CS003411000111,Aya Takigawa,1,Male,1970-08-06,48,206-0812,"Yanoguchi, Inagi City, Tokyo",S13003,20160620,0-00000000-0
CS019415000076,Mayuko Fukuda,1,Male,1970-02-16,49,173-0031,"Otaniguchi Kitamachi, Itabashi -ku, Tokyo",S13019,20151201,D-20101027-D
CS004512000076,Satomi Fujishima,1,Male,1966-09-11,52,176-0002,"Sakuradai, Nerima -ku, Tokyo",S13004,20150825,8-20100103-1
CS005514000043,Risa Kusakabe,1,Male,1966-01-15,53,167-0022,"Suginami -ku, Tokyo Shimoigusa",S13005,20160108,0-00000000-0
CS002413000447,Hikaru Umezawa,1,Male,1974-08-05,44,185-0012,"Honmachi, Kokubunji -shi, Tokyo",S13002,20160627,0-00000000-0
CS017313000170,Natsuki Fujishima,1,Male,1985-08-30,33,166-0015,"Narita Higashi, Suginami -ku, Tokyo",S13017,20170412,0-00000000-0
CS014413000090,Miyuki Tazaki,1,Male,1974-04-10,44,263-0014,"Sakube -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150701,0-00000000-0
CS002513000742,Harumi Sugiyama,1,Male,1960-07-10,58,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20170302,0-00000000-0
CS007515000083,Megumi Okubo,1,Male,1959-11-02,59,276-0028,"Murakami, Yachiyo City, Chiba Prefecture",S12007,20150427,E-20100928-F
CS002613000371,Reina Kumazawa,1,Male,1956-11-19,62,187-0021,"Kamisui Minami -cho, Kodaira City, Tokyo",S13002,20170419,0-00000000-0
CS039204000003,Mayuko Hamaguchi,9,Unknown,1989-09-04,29,167-0033,"Shimizu, Suginami -ku, Tokyo",S13039,20150911,9-20101012-B
CS012712000011,Kazuka Toda,1,Male,1944-05-16,74,231-0826,"Honzaki Arai, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150524,0-00000000-0
CS001513000035,Airi Shimura,1,Male,1958-12-10,60,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13001,20160119,0-00000000-0
CS013403000031,Akira Miyabe,0,Female,1973-04-07,45,261-0026,"Makuhari Nishi, Mihama -ku, Chiba -shi, Chiba",S12013,20150426,0-00000000-0
CS003615000403,Miho Yamamoto,1,Male,1957-01-30,62,201-0002,"Higashinogawa, Komae City, Tokyo",S13003,20170227,0-00000000-0
CS002513000631,Erika Honda,1,Male,1962-06-30,56,185-0013,"Kokubunji -shi, Tokyo Nishiki Kokubo",S13002,20170816,0-00000000-0
CS013212000049,Maho Nishikawa,1,Male,1994-06-17,24,275-0022,"Kasumi, Narashino City, Chiba Prefecture",S12013,20160518,0-00000000-0
CS007712000061,Tomoyo Sandagawa,1,Male,1939-08-12,79,285-0861,"Usuida, Sakura City, Chiba Prefecture",S12007,20181003,0-00000000-0
CS026304000002,Tsuyoshi Fujiwara,0,Female,1986-11-11,32,251-0047,"Tsujido, Fujisawa City, Kanagawa Prefecture",S14026,20150515,B-20100521-A
CS044415000027,Reina Takada,1,Male,1945-02-13,74,168-0064,"Eifuku, Suginami -ku, Tokyo",S13044,20180511,7-20100512-4
CS039412000084,Asami Ishii,1,Male,1971-06-11,47,167-0022,"Suginami -ku, Tokyo Shimoigusa",S13039,20150515,3-20090405-4
CS014313000153,Nana Tsukamoto,1,Male,1986-02-15,33,263-0016,"Tendai, Inage -ku, Chiba -shi, Chiba",S12014,20150424,0-00000000-0
CS037513000182,Rinako Owada,1,Male,1960-08-10,58,136-0076,"Minami sand in Koto -ku, Tokyo",S13037,20150628,8-20100823-A
CS010513000231,Momoko Tamada,1,Male,1966-01-23,53,222-0023,"Nakamotohara, Kohoku -ku, Yokohama -shi, Kanagawa",S14010,20160102,B-20100906-7
CS002402000125,Seiichi Fujisaki,0,Female,1971-01-13,48,187-0002,"Hanakoganei, Kodaira City, Tokyo",S13002,20170924,0-00000000-0
CS041301000002,Yuichi Kimoto,0,Female,1981-08-07,37,192-0354,"Hachioji Ichimatsu, Tokyo",S13041,20180315,0-00000000-0
CS022502000009,Takashi Matsutani,0,Female,1962-10-08,56,240-0112,"Horiuchi, Hayama -cho, Miura -gun, Kanagawa",S14022,20150622,0-00000000-0
CS016611000026,First generation of Osaki,1,Male,1953-01-03,66,187-0011,"Suzuki -cho, Kodaira, Tokyo",S13016,20150511,0-00000000-0
CS012305000005,Taguchi Taguchi,0,Female,1982-05-02,36,231-0834,"Ikebukuro, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150327,E-20100924-D
CS006704000002,Yosuke Nonaka,0,Female,1941-03-11,78,224-0061,"Daimaru, Tsuzuki -ku, Yokohama -shi, Kanagawa",S14006,20150719,0-00000000-0
CS028512000010,Bunbun Hashiguchi,1,Male,1966-11-01,52,246-0015,"Hongo, Seya -ku, Yokohama -shi, Kanagawa",S14028,20150304,0-00000000-0
CS039514000059,Ryo Kageyama,1,Male,1967-07-20,51,167-0051,"Ogikubo, Suginami -ku, Tokyo",S13039,20151101,6-20100510-9
CS005313000194,Yuu Shimazaki,1,Male,1980-03-21,39,177-0034,"Fujimidai, Nerima -ku, Tokyo",S13005,20170219,0-00000000-0
CS004415000326,Aida Kou,1,Male,1974-07-28,44,165-0032,"Saginomiya, Nakano -ku, Tokyo",S13004,20160627,B-20100213-B
CS027715000026,Maeda tomorrow,1,Male,1942-06-04,76,251-0016,"Maitreji Temple, Fujisawa City, Kanagawa Prefecture",S14027,20160210,0-00000000-0
CS051512000003,Yo Moriharu Yo Mori,1,Male,1964-04-25,54,332-0015,"Kawaguchi, Kawaguchi City, Saitama Prefecture",S13051,20180605,0-00000000-0
CS038315000136,Mina Koyanagi,1,Male,1983-06-12,35,134-0085,"Minami Kasai, Edogawa -ku, Tokyo",S13038,20160106,9-20100917-9
CS028512000210,Natsuki Oizumi,1,Male,1963-01-19,56,245-0018,"Kamiiida -cho, Izumi -ku, Yokohama -shi, Kanagawa",S14028,20180417,0-00000000-0
CS032513000054,Satomi Ozaki,1,Male,1962-09-01,56,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13032,20150607,4-20090712-6
CS037514000039,Haruka Ogawa,1,Male,1960-02-09,59,136-0076,"Minami sand in Koto -ku, Tokyo",S13037,20160224,8-20100307-9
CS020412000155,Sawaki,1,Male,1975-01-13,44,173-0027,"Minami -cho, Itabashi -ku, Tokyo",S13020,20151101,6-20081124-3
CS016413000152,Miwako Matsui,1,Male,1974-03-23,45,184-0011,"Higashi -cho, Koganei -shi, Tokyo",S13016,20150707,4-20091018-3
CS005314000114,Fucker buds,1,Male,1979-06-15,39,167-0021,"Igusa, Suginami -ku, Tokyo",S13005,20170704,0-00000000-0
CS030612000034,Erika Suwa,1,Male,1949-11-02,69,272-0014,Ichikawa Ichikawa Ichikawa Ichikawa,S12030,20150604,0-00000000-0
CS002411000103,Sachie Nagao,1,Male,1972-03-16,47,187-0045,"Gakuen Nishimachi, Kodaira City, Tokyo",S13002,20160928,B-20100727-9
CS005315000331,Rinako Maruyama,1,Male,1979-08-22,39,165-0032,"Saginomiya, Nakano -ku, Tokyo",S13005,20161225,0-00000000-0
CS018214000015,Toshio Tsutsumi,9,Unknown,1994-04-06,24,352-0032,"Shinbori, Niiza City, Saitama Prefecture",S13018,20150608,E-20100810-F
CS014313000147,Erika Hamaguchi,1,Male,1982-07-01,36,263-0012,"Hagidai -cho, Inage -ku, Chiba -shi, Chiba",S12014,20150108,0-00000000-0
CS029514000129,Manami Oda,1,Male,1966-04-24,52,279-0041,"Horie, Urayasu City, Chiba Prefecture",S12029,20160702,0-00000000-0
CS037504000012,Mitsuhiro Takemoto,9,Unknown,1961-10-24,57,135-0016,"Toyo, Koto -ku, Tokyo",S13037,20150912,0-00000000-0
CS035615000169,Toda Asayang,1,Male,1952-06-23,66,158-0093,"Kaminoge, Setagaya -ku, Tokyo",S13035,20181022,0-00000000-0
CS012311000020,Miyuki Itakura,1,Male,1980-04-11,38,230-0054,"Daikoku Wharf, Tsurumi -ku, Yokohama City, Kanagawa Prefecture",S14012,20150424,0-00000000-0
CS007312000113,Ruria Honjo,1,Male,1982-11-21,36,276-0024,"Katsuta, Yachiyo City, Chiba Prefecture",S12007,20150429,0-00000000-0
CS045513000010,Tomoka Iwabuchi,1,Male,1966-08-23,52,243-0006,"Azuma -cho, Atsugi City, Kanagawa Prefecture",S14045,20180626,6-20100912-4
CS025515000148,Natsuki Yanagida,1,Male,1965-07-03,53,242-0015,"Shimwada, Yamato City, Kanagawa Prefecture",S14025,20150617,C-20100807-C
CS001302000004,Satoshi Hirao,0,Female,1980-05-22,38,210-0025,"Kawasaki -ku, Kawasaki City, Kanagawa Prefecture",S13001,20150412,0-00000000-0
CS004515000032,Ayako Otsuki,1,Male,1960-12-21,58,165-0032,"Saginomiya, Nakano -ku, Tokyo",S13004,20150905,2-20080505-1
CS018614000078,Kageyama Chinatsu,1,Male,1951-05-17,67,352-0032,"Shinbori, Niiza City, Saitama Prefecture",S13018,20170420,0-00000000-0
CS005612000066,Aya Oya,1,Male,1952-03-06,67,177-0044,"Kamiishi Kamiii, Nerima -ku, Tokyo",S13005,20150703,0-00000000-0
CS040212000045,Asami Yamagata,1,Male,1990-11-08,28,226-0021,"Kita -Hatsusaku -cho, Midori -ku, Yokohama -shi, Kanagawa",S14040,20150908,0-00000000-0
CS012715000018,Chinatsu Minagawa,1,Male,1945-05-27,73,231-0843,"Hongo -cho, Naka -ku, Yokohama -shi, Kanagawa",S14012,20150806,0-00000000-0
CS004412000095,Mayuko Moriguchi,1,Male,1971-06-28,47,179-0075,"Takamatsu, Nerima -ku, Tokyo",S13004,20150110,6-20081013-8
CS039615000106,Natsuki Kasai,1,Male,1951-09-18,67,168-0081,"Miyamae, Suginami -ku, Tokyo",S13039,20150630,0-00000000-0
CS029714000022,Saki Kikuchi,9,Unknown,1942-08-31,76,279-0042,"Higashino, Urayasu City, Chiba Prefecture",S12029,20150313,0-00000000-0
CS039412000049,Saki Noda,1,Male,1970-04-24,48,166-0001,"Asaya Kita, Suginami -ku, Tokyo",S13039,20160118,3-20090322-4
CS002215000111,Haruka Hosokawa,1,Male,1993-08-15,25,185-0014,"Higashi Koikokubo, Kokubunji City, Tokyo",S13002,20160701,7-20090215-7
CS003413000655,Tomosaka Natsumi,1,Male,1974-08-04,44,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20171005,0-00000000-0
CS017513000096,Haruka Uehara,1,Male,1964-12-23,54,166-0002,"Koenji Kita, Suginami -ku, Tokyo",S13017,20141102,7-20080610-3
CS003514000151,Satomi Okamoto,1,Male,1962-11-01,56,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20160404,3-20080929-2
CS011212000053,Fukushi Sachie,1,Male,1991-05-23,27,212-0056,"Yagami, Yuki -ku, Kawasaki -shi, Kanagawa",S14011,20160710,0-00000000-0
CS019614000039,Erika Shishido,1,Male,1953-06-18,65,176-0003,"Hazawa, Nerima -ku, Tokyo",S13019,20150410,0-00000000-0
CS013615000064,Asami Takamura,1,Male,1954-05-07,64,275-0023,"Shibaen, Narashino City, Chiba Prefecture",S12013,20150720,0-00000000-0
CS003215000058,Mami Omori,1,Male,1995-11-01,23,201-0012,"Komae -shi, Tokyo Ikuwaki",S13003,20160309,6-20100220-7
CS002414000213,Yonezawa Toshika,1,Male,1970-11-26,48,185-0013,"Kokubunji -shi, Tokyo Nishiki Kokubo",S13002,20160516,D-20100428-D
CS011213000034,Bike,1,Male,1994-11-09,24,223-0058,"Shinyoshida Higashi, Kohoku -ku, Yokohama -shi, Kanagawa",S14011,20160316,0-00000000-0
